Time,RSRP,RSRQ,MCS,CQI,Throughput,Delay
7.835,-169.82,,0,0,0.000694546,0.000156
7.836,-169.82,,0,0,0.000694546,0.000156
7.837,-169.82,,0,0,0.000694546,0.000156
7.838,-169.82,,0,0,0.000694546,0.000156
7.839,-169.82,,0,0,0.000694546,0.000156
7.84,-169.82,,0,0,0.000694546,0.000156
7.841,-169.82,,0,0,0.000694546,0.000156
7.842,-169.82,,0,0,0.000694546,0.000156
7.843,-169.82,,0,0,0.000694546,0.000156
7.844,-169.82,,0,0,0.000694546,0.000156
7.845,-169.82,,0,0,0.000694546,0.000156
7.846,-169.82,,0,0,0.000694546,0.000156
7.847,-169.82,,0,0,0.000694546,0.000156
7.848,-169.82,,0,0,0.000694546,0.000156
7.849,-169.82,,0,0,0.000694546,0.000156
7.85,-169.82,,0,0,0.000694546,0.000156
7.851,-169.82,,0,0,0.000694546,0.000156
7.852,-169.82,,0,0,0.000694546,0.000156
7.853,-169.82,,0,0,0.000694546,0.000156
7.854,-169.82,,0,0,0.000694546,0.000156
7.855,-169.82,,0,0,0.000694546,0.000156
7.856,-169.82,,0,0,0.000694546,0.000156
7.857,-169.82,,0,0,0.000694546,0.000156
7.858,-169.82,,0,0,0.000694546,0.000156
7.859,-169.82,,0,0,0.000694546,0.000156
7.86,-169.82,,0,0,0.000694546,0.000156
7.861,-169.82,,0,0,0.000694546,0.000156
7.862,-169.82,,0,0,0.000694546,0.000156
7.863,-169.82,,0,0,0.000694546,0.000156
7.864,-169.82,,0,0,0.000694546,0.000156
7.865,-169.82,,0,0,0.000694546,0.000156
7.866,-169.82,,0,0,0.000694546,0.000156
7.867,-169.82,,0,0,0.000694546,0.000156
7.868,-169.82,,0,0,0.000694546,0.000156
7.869,-169.82,,0,0,0.000694546,0.000156
7.87,-169.82,,0,0,0.000694546,0.000156
7.871,-169.82,,0,0,0.000694546,0.000156
7.872,-169.82,,0,0,0.000694546,0.000156
7.873,-169.82,,0,0,0.000694546,0.000156
7.874,-169.82,,0,0,0.000694546,0.000156
7.875,-169.82,,0,0,0.000694546,0.000156
7.876,-169.82,,0,0,0.000694546,0.000156
7.877,-169.82,,0,0,0.000694546,0.000156
7.878,-169.82,,0,0,0.000694546,0.000156
7.879,-169.82,,0,0,0.000694546,0.000156
7.88,-169.82,,0,0,0.000694546,0.000156
7.881,-169.82,,0,0,0.000694546,0.000156
7.882,-169.82,,0,0,0.000694546,0.000156
7.883,-169.82,,0,0,0.000694546,0.000156
7.884,-169.82,,0,0,0.000694546,0.000156
7.885,-169.82,,0,0,0.000694546,0.000156
7.886,-169.82,,0,0,0.000694546,0.000156
7.887,-169.82,,0,0,0.000694546,0.000156
7.888,-169.82,,0,0,0.000694546,0.000156
7.889,-169.82,,0,0,0.000694546,0.000156
7.89,-169.82,,0,0,0.000694546,0.000156
7.891,-169.82,,0,0,0.000694546,0.000156
7.892,-169.82,,0,0,0.000694546,0.000156
7.893,-169.82,,0,0,0.000694546,0.000156
7.894,-169.82,,0,0,0.000694546,0.000156
7.895,-169.82,,0,0,0.000694546,0.000156
7.896,-169.82,,0,0,0.000694546,0.000156
7.897,-169.82,,0,0,0.000694546,0.000156
7.898,-169.82,,0,0,0.000694546,0.000156
7.899,-169.82,,0,0,0.000694546,0.000156
7.9,-169.82,,0,0,0.000694546,0.000156
7.901,-169.82,,0,0,0.000694546,0.000156
7.902,-169.82,,0,0,0.000694546,0.000156
7.903,-169.82,,0,0,0.000694546,0.000156
7.904,-169.82,,0,0,0.000694546,0.000156
7.905,-169.82,,0,0,0.000694546,0.000156
7.906,-169.82,,0,0,0.000694546,0.000156
7.907,-169.82,,0,0,0.000694546,0.000156
7.908,-169.82,,0,0,0.000694546,0.000156
7.909,-169.82,,0,0,0.000694546,0.000156
7.91,-169.82,,0,0,0.000694546,0.000156
7.911,-169.82,,0,0,0.000694546,0.000156
7.912,-169.82,,0,0,0.000694546,0.000156
7.913,-169.82,,0,0,0.000694546,0.000156
7.914,-169.82,,0,0,0.000694546,0.000156
7.915,-169.82,,0,0,0.000694546,0.000156
7.916,-169.82,,0,0,0.000694546,0.000156
7.917,-169.82,,0,0,0.000694546,0.000156
7.918,-169.82,,0,0,0.000694546,0.000156
7.919,-169.82,,0,0,0.000694546,0.000156
7.92,-169.82,,0,0,0.000694546,0.000156
7.921,-169.82,,0,0,0.000694546,0.000156
7.922,-169.82,,0,0,0.000694546,0.000156
7.923,-169.82,,0,0,0.000694546,0.000156
7.924,-169.82,,0,0,0.000694546,0.000156
7.925,-169.82,,0,0,0.000694546,0.000156
7.926,-169.82,,0,0,0.000694546,0.000156
7.927,-169.82,,0,0,0.000694546,0.000156
7.928,-169.82,,0,0,0.000694546,0.000156
7.929,-169.82,,0,0,0.000694546,0.000156
7.93,-169.82,,0,0,0.000694546,0.000156
7.931,-169.82,,0,0,0.000694546,0.000156
7.932,-169.82,,0,0,0.000694546,0.000156
7.933,-169.82,,0,0,0.000694546,0.000156
7.934,-169.82,,0,0,0.000694546,0.000156
7.935,-169.82,,0,0,0.000694546,0.000156
7.936,-169.82,,0,0,0.000694546,0.000156
7.937,-169.82,,0,0,0.000694546,0.000156
7.938,-169.82,,0,0,0.000694546,0.000156
7.939,-169.82,,0,0,0.000694546,0.000156
7.94,-169.82,,0,0,0.000694546,0.000156
7.941,-169.82,,0,0,0.000694546,0.000156
7.942,-169.82,,0,0,0.000694546,0.000156
7.943,-169.82,,0,0,0.000694546,0.000156
7.944,-169.82,,0,0,0.000694546,0.000156
7.945,-169.82,,0,0,0.000694546,0.000156
7.946,-169.82,,0,0,0.000694546,0.000156
7.947,-169.82,,0,0,0.000694546,0.000156
7.948,-169.82,,0,0,0.000694546,0.000156
7.949,-169.82,,0,0,0.000694546,0.000156
7.95,-169.82,,0,0,0.000694546,0.000156
7.951,-169.82,,0,0,0.000694546,0.000156
7.952,-169.82,,0,0,0.000694546,0.000156
7.953,-169.82,,0,0,0.000694546,0.000156
7.954,-169.82,,0,0,0.000694546,0.000156
7.955,-169.82,,0,0,0.000694546,0.000156
7.956,-169.82,,0,0,0.000694546,0.000156
7.957,-169.82,,0,0,0.000694546,0.000156
7.958,-169.82,,0,0,0.000694546,0.000156
7.959,-169.82,,0,0,0.000694546,0.000156
7.96,-169.82,,0,0,0.000694546,0.000156
7.961,-169.82,,0,0,0.000694546,0.000156
7.962,-169.82,,0,0,0.000694546,0.000156
7.963,-169.82,,0,0,0.000694546,0.000156
7.964,-169.82,,0,0,0.000694546,0.000156
7.965,-169.82,,0,0,0.000694546,0.000156
7.966,-169.82,,0,0,0.000694546,0.000156
7.967,-169.82,,0,0,0.000694546,0.000156
7.968,-169.82,,0,0,0.000694546,0.000156
7.969,-169.82,,0,0,0.000694546,0.000156
7.97,-169.82,,0,0,0.000694546,0.000156
7.971,-169.82,,0,0,0.000694546,0.000156
7.972,-169.82,,0,0,0.000694546,0.000156
7.973,-169.82,,0,0,0.000694546,0.000156
7.974,-169.82,,0,0,0.000694546,0.000156
7.975,-169.82,,0,0,0.000694546,0.000156
7.976,-169.82,,0,0,0.000694546,0.000156
7.977,-169.82,,0,0,0.000694546,0.000156
7.978,-169.82,,0,0,0.000694546,0.000156
7.979,-169.82,,0,0,0.000694546,0.000156
7.98,-169.82,,0,0,0.000694546,0.000156
7.981,-169.82,,0,0,0.000694546,0.000156
7.982,-169.82,,0,0,0.000694546,0.000156
7.983,-169.82,,0,0,0.000694546,0.000156
7.984,-169.82,,0,0,0.000694546,0.000156
7.985,-169.82,,0,0,0.000694546,0.000156
7.986,-169.82,,0,0,0.000694546,0.000156
7.987,-169.82,,0,0,0.000694546,0.000156
7.988,-169.82,,0,0,0.000694546,0.000156
7.989,-169.82,,0,0,0.000694546,0.000156
7.99,-169.82,,0,0,0.000694546,0.000156
7.991,-169.82,,0,0,0.000694546,0.000156
7.992,-169.82,,0,0,0.000694546,0.000156
7.993,-169.82,,0,0,0.000694546,0.000156
7.994,-169.82,,0,0,0.000694546,0.000156
7.995,-169.82,,0,0,0.000694546,0.000156
7.996,-169.82,,0,0,0.000694546,0.000156
7.997,-169.82,,0,0,0.000694546,0.000156
7.998,-169.82,,0,0,0.000694546,0.000156
7.999,-169.82,,0,0,0.000694546,0.000156
8.0,-170.068,,0,0,0.000694546,0.000156
8.001,-170.068,,0,0,0.000694546,0.000156
8.002,-170.068,,0,0,0.000694546,0.000156
8.003,-170.068,,0,0,0.000694546,0.000156
8.004,-170.068,,0,0,0.000694546,0.000156
8.005,-170.068,,0,0,0.000694546,0.000156
8.006,-170.068,,0,0,0.000694546,0.000156
8.007,-170.068,,0,0,0.000694546,0.000156
8.008,-170.068,,0,0,0.000694546,0.000156
8.009,-170.068,,0,0,0.000694546,0.000156
8.01,-170.068,,0,0,0.000694546,0.000156
8.011,-170.068,,0,0,0.000694546,0.000156
8.012,-170.068,,0,0,0.000694546,0.000156
8.013,-170.068,,0,0,0.000694546,0.000156
8.014,-170.068,,0,0,0.000694546,0.000156
8.015,-170.068,,0,0,0.000694546,0.000156
8.016,-170.068,,0,0,0.000694546,0.000156
8.017,-170.068,,0,0,0.000694546,0.000156
8.018,-170.068,,0,0,0.000694546,0.000156
8.019,-170.068,,0,0,0.000694546,0.000156
8.02,-170.068,,0,0,0.000694546,0.000156
8.021,-170.068,,0,0,0.000694546,0.000156
8.022,-170.068,,0,0,0.000694546,0.000156
8.023,-170.068,,0,0,0.000694546,0.000156
8.024,-170.068,,0,0,0.000694546,0.000156
8.025,-170.068,,0,0,0.000694546,0.000156
8.026,-170.068,,0,0,0.000694546,0.000156
8.027,-170.068,,0,0,0.000694546,0.000156
8.028,-170.068,,0,0,0.000694546,0.000156
8.029,-170.068,,0,0,0.000694546,0.000156
8.03,-170.068,,0,0,0.000694546,0.000156
8.031,-170.068,,0,0,0.000694546,0.000156
8.032,-170.068,,0,0,0.000694546,0.000156
8.033,-170.068,,0,0,0.000694546,0.000156
8.034,-170.068,,0,0,0.000694546,0.000156
8.035,-170.068,,0,0,0.000694546,0.000156
8.036,-170.068,,0,0,0.000694546,0.000156
8.037,-170.068,,0,0,0.000694546,0.000156
8.038,-170.068,,0,0,0.000694546,0.000156
8.039,-170.068,,0,0,0.000694546,0.000156
8.04,-170.068,,0,0,0.000694546,0.000156
8.041,-170.068,,0,0,0.000694546,0.000156
8.042,-170.068,,0,0,0.000694546,0.000156
8.043,-170.068,,0,0,0.000694546,0.000156
8.044,-170.068,,0,0,0.000694546,0.000156
8.045,-170.068,,0,0,0.000694546,0.000156
8.046,-170.068,,0,0,0.000694546,0.000156
8.047,-170.068,,0,0,0.000694546,0.000156
8.048,-170.068,,0,0,0.000694546,0.000156
8.049,-170.068,,0,0,0.000694546,0.000156
8.05,-170.068,,0,0,0.000694546,0.000156
8.051,-170.068,,0,0,0.000694546,0.000156
8.052,-170.068,,0,0,0.000694546,0.000156
8.053,-170.068,,0,0,0.000694546,0.000156
8.054,-170.068,,0,0,0.000694546,0.000156
8.055,-170.068,,0,0,0.000694546,0.000156
8.056,-170.068,,0,0,0.000694546,0.000156
8.057,-170.068,,0,0,0.000694546,0.000156
8.058,-170.068,,0,0,0.000694546,0.000156
8.059,-170.068,,0,0,0.000694546,0.000156
8.06,-170.068,,0,0,0.000694546,0.000156
8.061,-170.068,,0,0,0.000694546,0.000156
8.062,-170.068,,0,0,0.000694546,0.000156
8.063,-170.068,,0,0,0.000694546,0.000156
8.064,-170.068,,0,0,0.000694546,0.000156
8.065,-170.068,,0,0,0.000694546,0.000156
8.066,-170.068,,0,0,0.000694546,0.000156
8.067,-170.068,,0,0,0.000694546,0.000156
8.068,-170.068,,0,0,0.000694546,0.000156
8.069,-170.068,,0,0,0.000694546,0.000156
8.07,-170.068,,0,0,0.000694546,0.000156
8.071,-170.068,,0,0,0.000694546,0.000156
8.072,-170.068,,0,0,0.000694546,0.000156
8.073,-170.068,,0,0,0.000694546,0.000156
8.074,-170.068,,0,0,0.000694546,0.000156
8.075,-170.068,,0,0,0.000694546,0.000156
8.076,-170.068,,0,0,0.000694546,0.000156
8.077,-170.068,,0,0,0.000694546,0.000156
8.078,-170.068,,0,0,0.000694546,0.000156
8.079,-170.068,,0,0,0.000694546,0.000156
8.08,-170.068,,0,0,0.000694546,0.000156
8.081,-170.068,,0,0,0.000694546,0.000156
8.082,-170.068,,0,0,0.000694546,0.000156
8.083,-170.068,,0,0,0.000694546,0.000156
8.084,-170.068,,0,0,0.000694546,0.000156
8.085,-170.068,,0,0,0.000694546,0.000156
8.086,-170.068,,0,0,0.000694546,0.000156
8.087,-170.068,,0,0,0.000694546,0.000156
8.088,-170.068,,0,0,0.000694546,0.000156
8.089,-170.068,,0,0,0.000694546,0.000156
8.09,-170.068,,0,0,0.000694546,0.000156
8.091,-170.068,,0,0,0.000694546,0.000156
8.092,-170.068,,0,0,0.000694546,0.000156
8.093,-170.068,,0,0,0.000694546,0.000156
8.094,-170.068,,0,0,0.000694546,0.000156
8.095,-170.068,,0,0,0.000694546,0.000156
8.096,-170.068,,0,0,0.000694546,0.000156
8.097,-170.068,,0,0,0.000694546,0.000156
8.098,-170.068,,0,0,0.000694546,0.000156
8.099,-170.068,,0,0,0.000694546,0.000156
8.1,-170.068,,0,0,0.000694546,0.000156
8.101,-170.068,,0,0,0.000694546,0.000156
8.102,-170.068,,0,0,0.000694546,0.000156
8.103,-170.068,,0,0,0.000694546,0.000156
8.104,-170.068,,0,0,0.000694546,0.000156
8.105,-170.068,,0,0,0.000694546,0.000156
8.106,-170.068,,0,0,0.000694546,0.000156
8.107,-170.068,,0,0,0.000694546,0.000156
8.108,-170.068,,0,0,0.000694546,0.000156
8.109,-170.068,,0,0,0.000694546,0.000156
8.11,-170.068,,0,0,0.000694546,0.000156
8.111,-170.068,,0,0,0.000694546,0.000156
8.112,-170.068,,0,0,0.000694546,0.000156
8.113,-170.068,,0,0,0.000694546,0.000156
8.114,-170.068,,0,0,0.000694546,0.000156
8.115,-170.068,,0,0,0.000694546,0.000156
8.116,-170.068,,0,0,0.000694546,0.000156
8.117,-170.068,,0,0,0.000694546,0.000156
8.118,-170.068,,0,0,0.000694546,0.000156
8.119,-170.068,,0,0,0.000694546,0.000156
8.12,-170.068,,0,0,0.000694546,0.000156
8.121,-170.068,,0,0,0.000694546,0.000156
8.122,-170.068,,0,0,0.000694546,0.000156
8.123,-170.068,,0,0,0.000694546,0.000156
8.124,-170.068,,0,0,0.000694546,0.000156
8.125,-170.068,,0,0,0.000694546,0.000156
8.126,-170.068,,0,0,0.000694546,0.000156
8.127,-170.068,,0,0,0.000694546,0.000156
8.128,-170.068,,0,0,0.000694546,0.000156
8.129,-170.068,,0,0,0.000694546,0.000156
8.13,-170.068,,0,0,0.000694546,0.000156
8.131,-170.068,,0,0,0.000694546,0.000156
8.132,-170.068,,0,0,0.000694546,0.000156
8.133,-170.068,,0,0,0.000694546,0.000156
8.134,-170.068,,0,0,0.000694546,0.000156
8.135,-170.068,,0,0,0.000694546,0.000156
8.136,-170.068,,0,0,0.000694546,0.000156
8.137,-170.068,,0,0,0.000694546,0.000156
8.138,-170.068,,0,0,0.000694546,0.000156
8.139,-170.068,,0,0,0.000694546,0.000156
8.14,-170.068,,0,0,0.000694546,0.000156
8.141,-170.068,,0,0,0.000694546,0.000156
8.142,-170.068,,0,0,0.000694546,0.000156
8.143,-170.068,,0,0,0.000694546,0.000156
8.144,-170.068,,0,0,0.000694546,0.000156
8.145,-170.068,,0,0,0.000694546,0.000156
8.146,-170.068,,0,0,0.000694546,0.000156
8.147,-170.068,,0,0,0.000694546,0.000156
8.148,-170.068,,0,0,0.000694546,0.000156
8.149,-170.068,,0,0,0.000694546,0.000156
8.15,-170.068,,0,0,0.000694546,0.000156
8.151,-170.068,,0,0,0.000694546,0.000156
8.152,-170.068,,0,0,0.000694546,0.000156
8.153,-170.068,,0,0,0.000694546,0.000156
8.154,-170.068,,0,0,0.000694546,0.000156
8.155,-170.068,,0,0,0.000694546,0.000156
8.156,-170.068,,0,0,0.000694546,0.000156
8.157,-170.068,,0,0,0.000694546,0.000156
8.158,-170.068,,0,0,0.000694546,0.000156
8.159,-170.068,,0,0,0.000694546,0.000156
8.16,-170.068,,0,0,0.000694546,0.000156
8.161,-170.068,,0,0,0.000694546,0.000156
8.162,-170.068,,0,0,0.000694546,0.000156
8.163,-170.068,,0,0,0.000694546,0.000156
8.164,-170.068,,0,0,0.000694546,0.000156
8.165,-170.068,,0,0,0.000694546,0.000156
8.166,-170.068,,0,0,0.000694546,0.000156
8.167,-170.068,,0,0,0.000694546,0.000156
8.168,-170.068,,0,0,0.000694546,0.000156
8.169,-170.068,,0,0,0.000694546,0.000156
8.17,-170.068,,0,0,0.000694546,0.000156
8.171,-170.068,,0,0,0.000694546,0.000156
8.172,-170.068,,0,0,0.000694546,0.000156
8.173,-170.068,,0,0,0.000694546,0.000156
8.174,-170.068,,0,0,0.000694546,0.000156
8.175,-170.068,,0,0,0.000694546,0.000156
8.176,-170.068,,0,0,0.000694546,0.000156
8.177,-170.068,,0,0,0.000694546,0.000156
8.178,-170.068,,0,0,0.000694546,0.000156
8.179,-170.068,,0,0,0.000694546,0.000156
8.18,-170.068,,0,0,0.000694546,0.000156
8.181,-170.068,,0,0,0.000694546,0.000156
8.182,-170.068,,0,0,0.000694546,0.000156
8.183,-170.068,,0,0,0.000694546,0.000156
8.184,-170.068,,0,0,0.000694546,0.000156
8.185,-170.068,,0,0,0.000694546,0.000156
8.186,-170.068,,0,0,0.000694546,0.000156
8.187,-170.068,,0,0,0.000694546,0.000156
8.188,-170.068,,0,0,0.000694546,0.000156
8.189,-170.068,,0,0,0.000694546,0.000156
8.19,-170.068,,0,0,0.000694546,0.000156
8.191,-170.068,,0,0,0.000694546,0.000156
8.192,-170.068,,0,0,0.000694546,0.000156
8.193,-170.068,,0,0,0.000694546,0.000156
8.194,-170.068,,0,0,0.000694546,0.000156
8.195,-170.068,,0,0,0.000694546,0.000156
8.196,-170.068,,0,0,0.000694546,0.000156
8.197,-170.068,,0,0,0.000694546,0.000156
8.198,-170.068,,0,0,0.000694546,0.000156
8.199,-170.068,,0,0,0.000694546,0.000156
8.2,-170.316,,0,0,0.000694546,0.000156
8.201,-170.316,,0,0,0.000694546,0.000156
8.202,-170.316,,0,0,0.000694546,0.000156
8.203,-170.316,,0,0,0.000694546,0.000156
8.204,-170.316,,0,0,0.000694546,0.000156
8.205,-170.316,,0,0,0.000694546,0.000156
8.206,-170.316,,0,0,0.000694546,0.000156
8.207,-170.316,,0,0,0.000694546,0.000156
8.208,-170.316,,0,0,0.000694546,0.000156
8.209,-170.316,,0,0,0.000694546,0.000156
8.21,-170.316,,0,0,0.000694546,0.000156
8.211,-170.316,,0,0,0.000694546,0.000156
8.212,-170.316,,0,0,0.000694546,0.000156
8.213,-170.316,,0,0,0.000694546,0.000156
8.214,-170.316,,0,0,0.000694546,0.000156
8.215,-170.316,,0,0,0.000694546,0.000156
8.216,-170.316,,0,0,0.000694546,0.000156
8.217,-170.316,,0,0,0.000694546,0.000156
8.218,-170.316,,0,0,0.000694546,0.000156
8.219,-170.316,,0,0,0.000694546,0.000156
8.22,-170.316,,0,0,0.000694546,0.000156
8.221,-170.316,,0,0,0.000694546,0.000156
8.222,-170.316,,0,0,0.000694546,0.000156
8.223,-170.316,,0,0,0.000694546,0.000156
8.224,-170.316,,0,0,0.000694546,0.000156
8.225,-170.316,,0,0,0.000694546,0.000156
8.226,-170.316,,0,0,0.000694546,0.000156
8.227,-170.316,,0,0,0.000694546,0.000156
8.228,-170.316,,0,0,0.000694546,0.000156
8.229,-170.316,,0,0,0.000694546,0.000156
8.23,-170.316,,0,0,0.000694546,0.000156
8.231,-170.316,,0,0,0.000694546,0.000156
8.232,-170.316,,0,0,0.000694546,0.000156
8.233,-170.316,,0,0,0.000694546,0.000156
8.234,-170.316,,0,0,0.000694546,0.000156
8.235,-170.316,,0,0,0.000694546,0.000156
8.236,-170.316,,0,0,0.000694546,0.000156
8.237,-170.316,,0,0,0.000694546,0.000156
8.238,-170.316,,0,0,0.000694546,0.000156
8.239,-170.316,,0,0,0.000694546,0.000156
8.24,-170.316,,0,0,0.000694546,0.000156
8.241,-170.316,,0,0,0.000694546,0.000156
8.242,-170.316,,0,0,0.000694546,0.000156
8.243,-170.316,,0,0,0.000694546,0.000156
8.244,-170.316,,0,0,0.000694546,0.000156
8.245,-170.316,,0,0,0.000694546,0.000156
8.246,-170.316,,0,0,0.000694546,0.000156
8.247,-170.316,,0,0,0.000694546,0.000156
8.248,-170.316,,0,0,0.000694546,0.000156
8.249,-170.316,,0,0,0.000694546,0.000156
8.25,-170.316,,0,0,0.000694546,0.000156
8.251,-170.316,,0,0,0.000694546,0.000156
8.252,-170.316,,0,0,0.000694546,0.000156
8.253,-170.316,,0,0,0.000694546,0.000156
8.254,-170.316,,0,0,0.000694546,0.000156
8.255,-170.316,,0,0,0.000694546,0.000156
8.256,-170.316,,0,0,0.000694546,0.000156
8.257,-170.316,,0,0,0.000694546,0.000156
8.258,-170.316,,0,0,0.000694546,0.000156
8.259,-170.316,,0,0,0.000694546,0.000156
8.26,-170.316,,0,0,0.000694546,0.000156
8.261,-170.316,,0,0,0.000694546,0.000156
8.262,-170.316,,0,0,0.000694546,0.000156
8.263,-170.316,,0,0,0.000694546,0.000156
8.264,-170.316,,0,0,0.000694546,0.000156
8.265,-170.316,,0,0,0.000694546,0.000156
8.266,-170.316,,0,0,0.000694546,0.000156
8.267,-170.316,,0,0,0.000694546,0.000156
8.268,-170.316,,0,0,0.000694546,0.000156
8.269,-170.316,,0,0,0.000694546,0.000156
8.27,-170.316,,0,0,0.000694546,0.000156
8.271,-170.316,,0,0,0.000694546,0.000156
8.272,-170.316,,0,0,0.000694546,0.000156
8.273,-170.316,,0,0,0.000694546,0.000156
8.274,-170.316,,0,0,0.000694546,0.000156
8.275,-170.316,,0,0,0.000694546,0.000156
8.276,-170.316,,0,0,0.000694546,0.000156
8.277,-170.316,,0,0,0.000694546,0.000156
8.278,-170.316,,0,0,0.000694546,0.000156
8.279,-170.316,,0,0,0.000694546,0.000156
8.28,-170.316,,0,0,0.000694546,0.000156
8.281,-170.316,,0,0,0.000694546,0.000156
8.282,-170.316,,0,0,0.000694546,0.000156
8.283,-170.316,,0,0,0.000694546,0.000156
8.284,-170.316,,0,0,0.000694546,0.000156
8.285,-170.316,,0,0,0.000694546,0.000156
8.286,-170.316,,0,0,0.000694546,0.000156
8.287,-170.316,,0,0,0.000694546,0.000156
8.288,-170.316,,0,0,0.000694546,0.000156
8.289,-170.316,,0,0,0.000694546,0.000156
8.29,-170.316,,0,0,0.000694546,0.000156
8.291,-170.316,,0,0,0.000694546,0.000156
8.292,-170.316,,0,0,0.000694546,0.000156
8.293,-170.316,,0,0,0.000694546,0.000156
8.294,-170.316,,0,0,0.000694546,0.000156
8.295,-170.316,,0,0,0.000694546,0.000156
8.296,-170.316,,0,0,0.000694546,0.000156
8.297,-170.316,,0,0,0.000694546,0.000156
8.298,-170.316,,0,0,0.000694546,0.000156
8.299,-170.316,,0,0,0.000694546,0.000156
8.3,-170.316,,0,0,0.000694546,0.000156
8.301,-170.316,,0,0,0.000694546,0.000156
8.302,-170.316,,0,0,0.000694546,0.000156
8.303,-170.316,,0,0,0.000694546,0.000156
8.304,-170.316,,0,0,0.000694546,0.000156
8.305,-170.316,,0,0,0.000694546,0.000156
8.306,-170.316,,0,0,0.000694546,0.000156
8.307,-170.316,,0,0,0.000694546,0.000156
8.308,-170.316,,0,0,0.000694546,0.000156
8.309,-170.316,,0,0,0.000694546,0.000156
8.31,-170.316,,0,0,0.000694546,0.000156
8.311,-170.316,,0,0,0.000694546,0.000156
8.312,-170.316,,0,0,0.000694546,0.000156
8.313,-170.316,,0,0,0.000694546,0.000156
8.314,-170.316,,0,0,0.000694546,0.000156
8.315,-170.316,,0,0,0.000694546,0.000156
8.316,-170.316,,0,0,0.000694546,0.000156
8.317,-170.316,,0,0,0.000694546,0.000156
8.318,-170.316,,0,0,0.000694546,0.000156
8.319,-170.316,,0,0,0.000694546,0.000156
8.32,-170.316,,0,0,0.000694546,0.000156
8.321,-170.316,,0,0,0.000694546,0.000156
8.322,-170.316,,0,0,0.000694546,0.000156
8.323,-170.316,,0,0,0.000694546,0.000156
8.324,-170.316,,0,0,0.000694546,0.000156
8.325,-170.316,,0,0,0.000694546,0.000156
8.326,-170.316,,0,0,0.000694546,0.000156
8.327,-170.316,,0,0,0.000694546,0.000156
8.328,-170.316,,0,0,0.000694546,0.000156
8.329,-170.316,,0,0,0.000694546,0.000156
8.33,-170.316,,0,0,0.000694546,0.000156
8.331,-170.316,,0,0,0.000694546,0.000156
8.332,-170.316,,0,0,0.000694546,0.000156
8.333,-170.316,,0,0,0.000694546,0.000156
8.334,-170.316,,0,0,0.000694546,0.000156
8.335,-170.316,,0,0,0.000694546,0.000156
8.336,-170.316,,0,0,0.000694546,0.000156
8.337,-170.316,,0,0,0.000694546,0.000156
8.338,-170.316,,0,0,0.000694546,0.000156
8.339,-170.316,,0,0,0.000694546,0.000156
8.34,-170.316,,0,0,0.000694546,0.000156
8.341,-170.316,,0,0,0.000694546,0.000156
8.342,-170.316,,0,0,0.000694546,0.000156
8.343,-170.316,,0,0,0.000694546,0.000156
8.344,-170.316,,0,0,0.000694546,0.000156
8.345,-170.316,,0,0,0.000694546,0.000156
8.346,-170.316,,0,0,0.000694546,0.000156
8.347,-170.316,,0,0,0.000694546,0.000156
8.348,-170.316,,0,0,0.000694546,0.000156
8.349,-170.316,,0,0,0.000694546,0.000156
8.35,-170.316,,0,0,0.000694546,0.000156
8.351,-170.316,,0,0,0.000694546,0.000156
8.352,-170.316,,0,0,0.000694546,0.000156
8.353,-170.316,,0,0,0.000694546,0.000156
8.354,-170.316,,0,0,0.000694546,0.000156
8.355,-170.316,,0,0,0.000694546,0.000156
8.356,-170.316,,0,0,0.000694546,0.000156
8.357,-170.316,,0,0,0.000694546,0.000156
8.358,-170.316,,0,0,0.000694546,0.000156
8.359,-170.316,,0,0,0.000694546,0.000156
8.36,-170.316,,0,0,0.000694546,0.000156
8.361,-170.316,,0,0,0.000694546,0.000156
8.362,-170.316,,0,0,0.000694546,0.000156
8.363,-170.316,,0,0,0.000694546,0.000156
8.364,-170.316,,0,0,0.000694546,0.000156
8.365,-170.316,,0,0,0.000694546,0.000156
8.366,-170.316,,0,0,0.000694546,0.000156
8.367,-170.316,,0,0,0.000694546,0.000156
8.368,-170.316,,0,0,0.000694546,0.000156
8.369,-170.316,,0,0,0.000694546,0.000156
8.37,-170.316,,0,0,0.000694546,0.000156
8.371,-170.316,,0,0,0.000694546,0.000156
8.372,-170.316,,0,0,0.000694546,0.000156
8.373,-170.316,,0,0,0.000694546,0.000156
8.374,-170.316,,0,0,0.000694546,0.000156
8.375,-170.316,,0,0,0.000694546,0.000156
8.376,-170.316,,0,0,0.000694546,0.000156
8.377,-170.316,,0,0,0.000694546,0.000156
8.378,-170.316,,0,0,0.000694546,0.000156
8.379,-170.316,,0,0,0.000694546,0.000156
8.38,-170.316,,0,0,0.000694546,0.000156
8.381,-170.316,,0,0,0.000694546,0.000156
8.382,-170.316,,0,0,0.000694546,0.000156
8.383,-170.316,,0,0,0.000694546,0.000156
8.384,-170.316,,0,0,0.000694546,0.000156
8.385,-170.316,,0,0,0.000694546,0.000156
8.386,-170.316,,0,0,0.000694546,0.000156
8.387,-170.316,,0,0,0.000694546,0.000156
8.388,-170.316,,0,0,0.000694546,0.000156
8.389,-170.316,,0,0,0.000694546,0.000156
8.39,-170.316,,0,0,0.000694546,0.000156
8.391,-170.316,,0,0,0.000694546,0.000156
8.392,-170.316,,0,0,0.000694546,0.000156
